gesture,person,trial,imu_ax_mean,imu_ax_std,imu_ax_min,imu_ax_max,imu_ax_energy,imu_ay_mean,imu_ay_std,imu_ay_min,imu_ay_max,imu_ay_energy,imu_az_mean,imu_az_std,imu_az_min,imu_az_max,imu_az_energy,imu_gx_mean,imu_gx_std,imu_gx_min,imu_gx_max,imu_gx_energy,imu_gy_mean,imu_gy_std,imu_gy_min,imu_gy_max,imu_gy_energy,imu_gz_mean,imu_gz_std,imu_gz_min,imu_gz_max,imu_gz_energy,mmwave_range_mean,mmwave_range_std,mmwave_range_min,mmwave_range_max,mmwave_range_energy,mmwave_doppler_mean,mmwave_doppler_std,mmwave_doppler_min,mmwave_doppler_max,mmwave_doppler_energy,mmwave_angle_mean,mmwave_angle_std,mmwave_angle_min,mmwave_angle_max,mmwave_angle_energy,mmwave_elevation_mean,mmwave_elevation_std,mmwave_elevation_min,mmwave_elevation_max,mmwave_elevation_energy,mmwave_point_count_mean,mmwave_point_count_std,mmwave_point_count_min,mmwave_point_count_max,mmwave_point_count_energy,uwb_distance_mean,uwb_distance_std,uwb_distance_min,uwb_distance_max,uwb_distance_energy,uwb_distance_slope,uwb_direction_changes
bye_bye,jon,13_aug1,0.5040689072781603,1.697119329495926,6.772560971955438,0.9414414249284329,50652.37898916008,-0.3858497856087734,0.49528004807790743,-1.1946353003629646,0.9139490448718017,269.49124197172125,-0.2125482284505653,0.33169023952772153,-1.0761131020097532,0.346370237084598,102.73494505895748,1.6942288698978207,56.14979855002737,-131.92297610784289,143.1518007846218,1887896.0459411126,14.89180766573014,62.763448950285145,-116.04139659016501,144.58056634312595,2710438.233417012,-3.9106933351251314,60.59374197754723,1211.1334605540992,158.36650798357152,28095341.394169748,1.2299320177606288,0.6846986887500718,0.08297873000239492,4.29303677233114,867.4768455635126,0.00014238765978905128,0.008098171390899868,0.07266027322311368,0.10733593408413965,2.717110538989716,7.333913265923311,22.51719820166031,-66.71043465655,67.31327655431271,262854.97911214485,-0.006027333314331629,0.025839620046550264,0.9545873012631177,-0.7543152946244531,71.327628653998,7.503463656108414,2.4987026533841328,2.983695356469181,11.955772450147157,3224.981496384835,115.79282397093208,34.65998350569938,52.961914889654636,238.0769668852257,1860977.7983172946,8.623985565650532,62.13505845742624
bye_bye,jon,14_aug1,0.6306229545835275,-0.08555077358439644,-0.7633624053572334,1.0062657215115602,374429.5517485373,-0.18988705347166726,0.6019732133571555,-1.3414346986731043,0.952545460763334,269.3914163340802,-0.27433977405096793,0.45202458800309864,-1.0703902179657043,0.6892402023239117,177.6827403888936,5.285771823568352,46.166276966741705,-96.35205346342893,147.84841242135388,1500618.9490095596,19.787313158705555,69.57276356363776,-121.86850768768782,161.15556117975652,3591962.0610653106,-2377.4792773510885,61011.34661370331,-1577326.4319733002,152.26380660858942,2482655684945.1147,1.2677145538871188,0.6088075634784799,0.08855710659483675,3.8953103959414688,1526.0079525893298,0.0012547928512835085,0.012604399638322052,0.03352289935369995,-0.1984240757196594,5.076832795095848,4.940840012241357,22.054505345620992,-61.98013394065747,70.401018765765,375424.3290443734,0.0023871497769951977,-0.006573304915839992,0.10396369140181055,0.07432547658973412,90.20028571762711,9.23563482794081,2.236436588050901,4.974713055614242,13.842738803643106,7403.605284890118,123.23933175995403,23.44157391580947,74.3380938064181,190.07271707382426,1967214.7082570235,86.64216798824258,64.05010818664432
bye_bye,jon,15_aug1,0.4493425303278836,0.021254923545451443,-19.968125598209284,0.9406915684685736,120578.17160598232,-0.1889016760063674,0.6261424056213217,-1.4922229045685598,0.9968465873896424,268.1664563267313,-0.2536595840825254,0.3901317748887501,-1.0869740227195928,0.5681064946208024,135.35463946879037,5.0781946230322585,51.3744519131828,-144.79585957286574,163.45029223096006,1689025.6092661396,8.677850358099805,71.32680188451518,-131.10649293972787,161.57705480450576,3529256.7945807027,-17.352866330256344,180.954312434805,1559.4703062181336,176.17305434350962,-5397988142.448064,1.2876708328369055,0.6494534308124179,0.12611669193906272,3.7301945971644916,1394.0025968600153,0.000642619271870941,-0.004890955538619401,0.09552854878230159,-0.20998041769916015,-1.8579020386467944,3.6930615440464076,23.465055860940648,-60.72317507041812,61.27424795153441,382877.2154599416,0.0015218987335708857,-0.0031347648000491697,0.003088528751467247,-0.3418699265557842,-75.26069306303374,8.5188246290674,2.2480142586271095,4.928176662241766,14.863171229100901,6383.068557520869,118.3718358665006,29.490869464835022,49.767178504287656,225.87176450890058,1823948.1764065241,30.158826348983304,67.18122224791423
bye_bye,jon,16_aug1,0.7335927748736727,0.18793955244333438,14.91666145523714,1.2843832749918005,-276976.85728750983,-0.08667412567245973,0.7614944083526239,-1.481533900780874,1.585491410366,401.3868959750805,-0.22890876575482816,0.4737691326392039,-1.0553976380210157,0.7090557748753834,179.32580318479418,-0.5095824788404593,63.99819392049251,-187.9452070539191,111.54504927648065,2923378.329661567,10.757235562932811,81.64288410334309,-165.48362735534624,135.28294225727072,4373678.149405105,-13.982418831627577,74.44748149306676,3636.274106143,174.4367364241072,-2175952226.256535,1.345563195164351,0.625402292487791,0.5726655412548892,2.93081950405227,1628.4918565683352,-0.00046358597932504036,0.003460759009010571,0.08838745713839456,0.020340620650661223,-2.7805400974270644,6.943335194057768,23.006318023515316,-54.10027505213432,60.96743856374255,401701.28505278844,7.975785404526111e-05,0.1049196710915011,-0.08421490600382184,-0.42942163589278926,58.45166296134303,9.091349624518257,2.452745206461768,3.1164495507981935,16.138709920783167,6435.833745344813,118.96144355930805,12.869530654410186,74.77628417347344,166.21333840510368,1846526.7084200901,-7.965879876500879,73.48939846398314
bye_bye,jon,17_aug1,0.5825949177291958,1.4223316902818994,-18.405377759700084,1.2611336510807756,46348.74184942131,-0.19757340199275286,0.8501037919822199,-1.5757994083719158,1.3977734140418199,497.63713925451975,-0.25046905175963546,0.46081657809595644,-1.0349631328443867,0.7681316380839379,175.78438003015933,6.488407548185758,70.93161230464918,-207.85788953018414,171.82919623817068,3132105.1256101914,-0.030000009112261528,84.04237618158044,-164.84141741340684,153.03938392772702,4712120.278981426,-13.105082914178322,208.59781550336646,2637.569543375421,186.98244828071327,-2676921507.9112086,1.2308009087388145,0.6746519958576965,0.33872092621147787,9.064082795162037,1206.8861450937059,0.045310014964516046,0.5828684479717169,0.05189347790101213,9.32271681223444,183.27786057286627,7.864404909757378,23.758386626221682,-51.12076206331413,61.437926472473144,334932.4737159389,0.23326576696266985,3.8464079161708797,-0.5369959117778204,82.298858470188,7997.031183337365,8.135454451857356,2.3753537774197824,0.9183334807506616,13.670482848870273,5038.059516062696,112.96566991413434,16.854454532690706,53.28807730917958,170.23701760826148,1587458.5028706018,15.77170233401868,69.1840964136657
bye_bye,jon,18_aug1,0.6930973302605681,1.213248727976495,-18.740395569168346,1.1139173646600433,-532781.4681115906,-0.06864778604805474,0.8201249075009676,-1.680093158037016,1.5715209856115495,461.71058927592145,-0.17107857122996045,0.4320283173024294,-1.0036581211677047,0.9001031247181811,144.68953697995184,3.7102495308683716,54.09099884576704,-181.6794261483824,167.41058631837558,2264171.648004727,2.7055378048068714,83.54081588247516,-168.55604012404112,164.39737492666606,4465942.623537545,-12.261770261528067,266.0176306825167,-1268.3096491596225,228.01889693504552,2776285167.119416,1.2567722380475086,0.583233558243367,0.564316911976356,3.5003439555273506,1086.6749731474288,-0.00015435537879670408,-0.0032514214039506923,-0.04040960099527748,-0.11819605907254942,-1.609545735130915,3.6073337975080717,26.114851796845805,-63.743233312033176,57.06602616571043,390438.1019396384,0.00042378715600299645,-0.01601402890836184,0.5078663796063736,-0.276009443365,50.22541004933085,7.888598346416322,2.651032965177407,0.9742836562363231,14.002778390246009,5014.926275732716,127.83043263905401,25.201568236875463,70.64615377977049,246.8539947276702,2090043.5483357771,18.659245571379483,67.43097575474793
bye_bye,jon,19_aug1,0.3363957690884361,1.421482365413257,-8.637470343934776,0.9887581190291294,-343877.06846183236,-0.29903914242487667,0.6513845384334942,-1.5635540067578195,1.1760869058524168,334.82795467995356,-0.17252377181532833,0.3511876998762585,-0.9122309422580043,0.6740521181201793,88.45648583727989,7.756386460243153,51.98188060534074,-116.38845555773742,166.47419227040706,2101942.71448226,-3.676540578986561,66.49769881552564,-131.51272843449587,154.83674421959321,3009331.5197241334,2.812224640185705,2.385369157348123,-725.8509568268302,235.13844094808704,-3324244493.726743,1.261868798501128,0.6565033331224366,0.3290607099423478,4.335617021428121,1381.6142019904025,-0.0003769401471692353,0.00014536261762540444,-0.03572410651546039,0.09984186063895294,1.2085044043952018,2.9073629728000165,21.41487952482066,-61.50360836652401,70.33071179084375,277388.6324440791,-0.0008798451821669566,-0.06305057703396273,0.3236735722157488,-1.3989851486530434,103.33723225432867,7.491716594758607,2.274410093623796,2.9878151621576015,13.975167670837894,5275.923113464534,128.23184127273433,32.357982713465105,54.66603967875925,244.79349617359458,2300898.806997569,39.91417240732765,60.493735939560146
bye_bye,jon,20_aug1,0.24186741547618792,2.301511151746811,5.822524409582434,1.211205916107252,-222438.38790763254,-0.2775041638042706,0.8467845604358829,-1.6846970217027286,1.609182221811384,558.5502928062953,-0.1564235449044707,0.4065328066444377,-1.1120173939589524,0.9364367303830367,166.41618899395888,6.4596398398945,60.401098852316366,-249.32580587333794,160.84253020257216,2755854.621633596,1.3229615263458845,77.57590199462433,-171.12988384444165,144.18608953616675,3780404.367479751,-17.411893898268087,118.69535249804746,1488.327307839829,204.45245666944305,3619787492.289603,1.2104980136614742,0.5582653187343392,0.5773917112972234,3.521338451666386,880.5819987674131,-0.001110642316884417,0.003917129422544844,0.0212052693454841,-0.023293383596309593,-1.2004010669004845,1.2245793392085313,19.219645269527835,-57.724011455825256,58.717443432297685,205270.9342413175,-0.0013196232904271192,0.07560488777523423,-0.31790880086044926,0.2685041504300578,16.53847177563759,7.304228041798875,2.0550482863216035,1.9836950800388247,12.169584516511502,3716.6781724509165,124.85801909640432,30.53670119715622,53.91880710332622,254.66733700335354,3960302.240683968,11.779752220250387,143.89864400980662
bye_bye,nav,1_aug1,-0.2044036613157473,0.36338708079066595,8.847968695015133,1.4721529470781172,-654881.4181419126,-0.2734559252667416,0.6882885782370747,-1.988154942136786,1.5331298366212938,252.80285483346353,-0.23823142115614104,0.48998179477305104,-1.3329943320163309,0.9474146366062146,129.89048477728355,12.022047777982086,72.59487071716538,-344.3112635726409,310.56745527524447,2222086.2069915137,17.43211611634857,96.93973358852142,-229.1853127977044,251.3786022543537,4441805.102906453,-39.11225721183348,45.84779603254191,-1778.9285157398638,160.44298814806626,1227300765.164373,-1.9146781906350606e-05,0.009949464121076388,-0.006981719126429118,0.09601438296535288,-0.9877239837591018,0.0003422833620699275,0.002392696134716893,-0.06172036017162175,-0.13891047465204512,-2.184865131130785,0.05220543137600528,0.3116390139142756,-0.9518436053887136,0.007369080277834789,-12881.630181538367,-9.102586031829348e-05,0.013537756152952024,-0.7311757127335193,1.2783309833832879,-201.27334755393264,0.12026544149041447,-0.045573752094197784,0.04538582961406826,-0.6862137032735601,130.55245492006117,2.7470741701600554,-0.2725202274054042,-1.0755742365830512,-3.5775912931033598,38302.495898368914,0.44242802668811937,6.4724896125839635
bye_bye,nav,2_aug1,0.3634099192906345,0.8895713638600499,-13.77986351674921,1.2053090868028897,150720.74193582783,-0.11369539351870991,0.7056427183843302,-1.9139293124725043,1.4413319802296887,256.0222709984569,-0.2956654953951424,0.7080485530663183,-1.8965750155275565,1.0491513530545817,278.4651694790086,11.422895086317087,60.85396025360699,-116.3774597202657,207.20946591322604,1769329.297420042,19.359237407765466,158.14555260555198,-360.32685327173425,335.3813609164941,11889915.128302082,-3.4472936800658456,188.35912810577062,-2160.7408281002936,254.34064547012474,3021887624.0002794,-0.06404919269240807,0.02534307732491369,0.002426309257870593,-0.030145305918087704,-16.265271890585495,0.00018494982956735606,0.000994723820796686,-0.03446506915131914,-0.010380865639794021,1.2564032824754805,0.09575593594103317,1.002969702462101,1.6991497279364969,-2.7931260918849072,-2700.910334737947,0.0004464248854949068,0.11026344391582825,0.28590724833511866,-0.865872196259374,35.72044388614123,0.23644931089845644,0.04247641254966395,-0.008143731759923022,0.22491927538971734,-82.14028037840293,-2.4387743180523453,2.03867712083928,-0.2851089550348063,1.7346128179791847,11998.864082300677,0.3137925466696924,2.0054454942869535
bye_bye,nav,3_aug1,0.6950516526955037,0.015794103909615054,13.808216000905654,1.161888796387121,-496459.1998884711,-0.03864524885813736,0.5662964187379622,-1.8030059400450495,1.1201534178528663,153.16515801221468,-0.36544770551909694,0.5332753811121966,-1.2989220837253606,0.7370034472606631,208.0860122492825,4.211220045387334,36.28264804476572,-110.53955812489981,132.374544559894,560427.7790700855,17.217653078528013,123.42523083179084,-289.51530168770904,214.51287416032665,7140531.381754159,-25.14854260579899,191.29679576501752,473.7659433715603,180.89366089749703,1620863141.9419427,0.02998729533892276,0.012575067476306863,0.0003346225209989448,0.14783858269103248,-63.650336468900264,0.000379909139169297,0.012341541267478027,-0.016378010410554825,-0.11178150929671642,0.6077453672714388,0.10616210577244517,0.623501529159979,0.3073247674924315,-1.9140583796229464,1124.5703359318866,0.001618771380556588,0.02483285554835949,0.36742093906214657,0.9034561055661776,1.3114109600972026,-0.15533396315491002,0.035067710664725166,-0.013828060372068678,0.10118941164779569,0.41000937548919597,0.9665108426760995,0.2890494629213091,0.27054781610920114,-1.5559415856157635,-13677.827315717166,1.8973104996088055,4.916221266423511
bye_bye,nav,4_aug1,0.3063725668874767,1.0042503638789544,32.71156322450368,1.185836196144681,379927.7958747357,-0.3474666843287382,0.7104443711000622,-1.6783614424213218,1.169203409754471,286.354039672602,-0.33000289523665205,0.5059097514644497,-1.3705500147311724,0.7896956123941467,188.35741017407105,1.6764364521930584,59.747001019862026,-139.4996516194733,263.74604195685305,1690447.4548477374,14.972728048131193,109.06035168989169,-217.2153048598886,270.65183559909445,5626706.890832301,-2.496665528266303,119.38308131502296,880.8399418861275,344.44200745852294,5763014340.051256,-0.026632373551514064,0.008109552666136787,0.02154117195332214,0.09958812374535018,-72.35135075305895,-0.00019696824671343858,-0.006371578647927985,-0.015926199882967056,-0.359975352690095,-3.9962203813216344,0.4739432606255999,0.1551712740498881,1.9825491467833902,0.09046642824940676,4613.662838310704,0.0011887302553162443,0.031678308838627406,0.5312546152841805,0.9644305861177924,1.9586775403600747,0.005503515535217718,-0.04453753102953257,-0.1437480776085476,0.0439015941730489,48.863189495652676,-1.0952762815080435,-0.05224272945382975,-0.28290388320935056,1.3179705486158215,60929.86765022023,-0.8191559217265142,2.0953317955246873
bye_bye,nav,5_aug1,0.5665471821774617,1.2428041007883275,34.02497012069849,1.3785122490561619,-430824.25712828804,-0.04763951474438367,0.7388993051266644,-1.771213416764278,1.277576868216621,243.4443512423897,-0.32128653895575665,0.6044904704862482,-1.4152358524900372,1.1785453949135132,223.20475001823917,6.1735786879078836,45.669821037062974,-143.71090050965617,171.29283415245598,1155294.491717582,25.001011963494783,115.39801485875455,-225.1929126375836,222.42203746602945,6359653.67582495,-32.64054448783383,144.69521676811567,2881.464624005946,164.5453068777018,1078476627.0568929,-0.00623832080590938,0.016483856210849916,-0.005917063231507145,-0.018980823246386426,10.92829441993066,-0.00025488561157778825,0.0029782204053001664,0.017286189916099908,-0.05556941231727953,1.6026564156717267,0.08981616819595002,-0.898899050236736,-1.493088328077832,-2.646682488868264,-16110.829510236852,-0.0024420980162630146,0.04615361378003608,-0.6164986542308243,0.03336224414212449,20.018910249027492,-0.10500057559195106,-0.023701694095620042,-0.1244493052618721,0.1146353781994201,149.06490214439697,2.073425097291432,-0.49102134798449154,-0.6632189444393213,-4.688216432968801,4226.520094208987,3.1116937108132743,1.0004561202338758
bye_bye,nav,6_aug1,0.5196488305965846,0.8548288162743293,-34.487198331752666,1.072858170760242,-13174.543635029375,-0.018782646706879187,0.6011803540485278,-1.4036716528054234,1.1749100472485634,163.51473087790205,-0.43725085088577964,0.5720804863487609,-1.666798584243676,0.7279021848871284,234.878107920484,10.190876756524794,39.854022182641735,-73.34942992326445,145.57100146426038,846507.9565253346,10.961286695306923,117.99080887671865,-244.44851273149723,206.02521013015829,6422319.517850675,-14.916901331867852,99.87356454202494,-1799.8081050492247,188.3565219611779,4890269890.65433,-0.03404934021468142,0.021876296194172935,-0.008576686062782444,0.00830730533849046,-59.913747057546175,0.0001404285671968573,-0.005627988018689995,0.04021031329788828,-0.17951973579491445,-0.8818558095968776,-0.2889360610009387,-0.8428045334613297,-3.4671068987344267,-0.8490940789080588,-9500.097667151356,0.0012625224983298846,0.01813272063799177,0.38083609633076004,0.6256627570635385,-48.90298939756837,-0.21458125248698856,0.09947423296191198,-0.0621861808845398,-0.11751795562889585,-6.180444177860878,-2.7242939432756885,-0.3552670252504311,-0.030103522606266243,-0.6827119815408446,-6058.056502692244,1.4487603610707598,2.916350687064349
bye_bye,nav,7_aug1,0.21817647244134772,1.651536182727157,18.93535244437724,1.016051027522855,161377.3256822721,-0.13820486317315078,0.6512176757763704,-1.430662428788335,1.307211683918317,209.08335730959774,-0.46102234523066843,0.5355512257632418,-1.357056421704468,0.8020924286237681,237.94770814590044,9.592684665155813,59.98503593934973,-134.74509912754806,194.29800612008756,1868799.8374759043,1.138023500489224,123.08576465629953,-258.692450584647,307.76705103796434,7198060.921742929,1.5443994896614595,68.11166535020591,-1234.7888348294255,335.36769621484007,-4010504796.162591,-0.007334839385895589,0.030576451661565817,-0.00889100484952948,-0.15974834363022028,39.28232107502809,0.00025252510217394793,0.002981471998997857,-0.054485038702144245,0.02391864550052239,3.668775820165189,-0.7831499723302693,-0.334798953322877,-2.0572540041119436,-0.7761517925437063,4248.018602266382,-8.803110794767248e-06,-0.03982828653001347,-0.3270973806580517,-0.13993837077338403,-78.84475210219482,0.29051310941051384,0.09259087210024701,-0.07793049681846938,-0.06723420256783835,-5.275717382391112,0.6776294779961889,1.7216188930712224,0.033263912402271945,3.6512994490078463,-20595.153494192327,-4.686447109252785,0.9265411362444541
bye_bye,nav,8_aug1,0.21932207965249945,1.5072440914092256,-22.926326940129233,1.0062785042491447,504883.1487358104,-0.09191756989267076,0.8065311682152453,-1.7295965951301877,2.2228581673700334,311.4000227862276,-0.40562054310896806,0.59580923987938,-1.6020360927950328,0.8282276658636512,238.4997051811317,2.413681616130766,47.71998136415051,-153.75832197577287,155.943398049816,1153347.3484341959,-8.755909985502084,137.89906499084802,-277.4795754450405,215.6683390256733,8893209.581950324,-13.762423659938037,107.66664725290221,3589.9080616699184,285.1160379432015,-2593784776.0930476,0.04775101727296882,0.023679008324411492,-0.015507173076993896,-0.061953877384226794,-7.870838924989703,0.00036021695271572614,0.012983069581157452,-0.020578443774262826,0.13612805612649936,-3.822294390366183,0.14173865750338097,-0.023178998008787217,1.1151902415877057,-0.9526289074751024,142.3365823643922,0.0010974323371156483,0.013736618793515365,0.06998224552413429,-1.3913696426792685,103.75869262786891,0.058786833679803224,-0.0122751288902241,0.07556479914336062,-0.06869942147627361,-162.62719194566736,1.1045523086457534,0.7688611604400235,0.7496667982928888,1.7247285441008608,93105.5842857073,2.548682541027488,-2.280610079170847
bye_bye,nav,9_aug1,0.27703853829926967,1.6948079166272292,-15.500706194645794,1.1302898334240248,-17164.98378620431,-0.16327974122143163,0.6944984356264601,-1.6206458510010102,1.3352922034576682,243.44961650125975,-0.394412660094016,0.6231048172790319,-1.6435169433421009,0.6749051073596734,249.01278625452446,-0.09721187924968266,53.98407206000278,-193.29495056125435,209.1065977787044,1344909.7878744786,4.440465308613981,145.33558835051662,-312.9835999032578,329.14684674189937,10115158.231037805,6.094671778438718,71.52976959255831,308.4966952787468,298.70680090986633,-1871605994.4023745,0.0003633277833417312,-0.009398667447382969,0.0017359006945512653,0.0026715992192049274,31.640430973559937,-0.0006185668422559451,-0.0014346626367433785,-0.052111372222846696,0.16366872327514112,-5.162542561765981,0.5930835766705116,-0.23930647071473546,-1.5722166089865295,-1.5409011434293858,-7639.815753065801,0.004464562491639082,0.02033691294762918,-0.04985363159311748,-1.0470432104530276,-112.25860597274966,0.006629569343007081,-0.004734113164355564,-0.07226888147764741,-0.0737122978539881,-185.36442155201735,4.866110605206528,0.26301090883512923,-0.178342691005191,-4.92353494646905,49788.752156577364,0.026153628848292445,-0.6253903558628862
bye_bye,nav,10_aug1,-0.23689919910312549,-0.9120739829692768,-28.473079471179037,1.1238010912716823,689761.0749534102,-0.2519468718377488,0.4734070418705618,-1.8031308090194667,1.3363021434925586,132.29872986795633,-0.32304420257707234,0.5589933433664438,-1.7148095311559126,1.2477401390510987,185.5562760821049,6.884624279411389,68.9988441761564,-214.40900596341905,330.3989328339748,2310858.924218591,-9.744858464644242,127.66370512901955,-270.00204831386094,304.178974341032,7381678.634257776,-2.802273116932147,604.256549989623,-10654.573748282184,368.43782330496003,-3393970702.0836115,-0.0306679272633662,0.005274900788119775,-0.012535941885982485,-0.006550074910538636,30.23747656997293,-3.913641087257047e-05,-0.014849527309234509,0.031314338050207606,-0.04128650148774101,-0.8964718705657202,-0.3106342290605315,-0.9179368562231476,-0.7751030189660687,0.9361672231742286,-12884.31749103158,-0.0010896481855267647,-0.030788429353474225,0.193337506014947,0.43111287777746565,37.036788531380665,0.03547412783383861,0.08681077994387489,-0.053422175350858546,0.17189010697886542,-284.0920609813405,0.7914407117958598,1.8475333720151454,0.4488456955569085,7.139429457747577,26517.75711443551,-0.15000340117196093,-2.9776980858576896
bye_bye,nav,11_aug1,-0.03555256940670608,0.7057209605840653,-30.724619694984185,1.36999270560688,143348.23425647643,-0.16171684565367703,0.5674048341564146,-1.3878252979982713,1.1827678240437558,151.60292693696374,-0.3561025664416213,0.4932195846958836,-1.7983600534908415,0.8278196228170187,196.34515534673776,-3.9350175488176284,63.330200684656354,-219.28382695268064,210.22509071003913,1971569.7407856723,22.894971143981692,122.45089482819489,-337.78789764339353,278.83786234993954,7843686.283457636,-21.540016826744072,54.3630700370671,3954.6624218469306,157.59715338441782,-9410425937.606022,0.02543103786436743,0.02670337260809624,-0.0005193413357627373,-0.1656943132356282,-42.174000891287704,-0.00032648480464600893,-0.0009366760873091078,-0.003626281490415293,0.0783075864955759,0.5649538276926287,-0.14999806330128393,0.04833601970737817,-1.023594651316654,-2.1617392150401544,-957.0442839097892,0.006894808348609221,-0.07396649309610684,0.11104737283832633,1.4154438281801685,-83.59480939654841,-0.20201147540432882,-0.05735059036990457,-0.04038342335174349,-0.14146254307618236,-143.54969229124532,2.4041618714093596,0.0022946261200502216,0.19855372333890012,7.5403548966778144,21105.32616845696,2.899484537025879,-1.126158710201334
bye_bye,nav,12_aug1,0.5017231676772685,2.2944891812511106,-16.65178038842634,1.0492996419884253,-383152.76015611907,0.06117806977365957,0.5774630327777976,-1.9235809246423194,1.0139978962262453,174.30625189422,-0.46681257347912286,0.48501281269452395,-1.4584422827007042,0.5303875554945541,223.49900124525522,-4.141451871732924,55.46498610871084,-201.20370110931938,163.8728882182568,947684.8021986386,25.79568764712428,103.14974793009785,-191.44033115978758,205.61356240339055,5326304.966129804,-26.11926439596645,149.64358969103395,5448.669877272881,137.446085300757,-220505334.41206428,0.010352704970593454,-0.013683147032437684,-0.004583755046923569,0.04835969780012649,-11.570217061840484,0.0009359860287065442,0.010117334505930919,0.03693885052823956,-0.020324845341576955,-1.9981601963995115,0.19398120033900842,-0.502048960342817,-0.6777833791778991,0.282843467322808,-2609.833528696422,0.002348377916574073,0.00656348808795113,-0.292132903708583,1.275150764026441,69.17888913780293,0.15202189525269746,0.01572858648507943,0.005423340758342367,0.24598554660814867,-161.62792108477598,-1.7821515777692323,0.15451654434171405,1.3723344277114415,0.015005195896676145,59912.817678988664,2.4930753634887197,0.8413450729069756
bye_bye,nav,13_aug1,0.5438091240738724,0.04958823029543663,23.621058415935863,1.1270720311165456,-65869.96739291745,-0.028133524163584736,0.5616051274038876,-1.3276196435372487,1.2459095489462693,150.21991935449952,-0.3872513361082084,0.6686245514231992,-2.261584375635569,0.8542969232200069,282.67864234364737,12.856273758650115,48.350592380604354,-106.75447739321984,179.82427568806597,1362344.019107387,16.6772512094698,146.3910323783847,-362.06663737373833,248.83712296306066,10004503.254529916,-24.953958644475065,51.57825146841901,1984.5809172405284,176.0731767801375,3383975115.4436646,0.035568094465394946,0.005620551940471294,-0.010562713251533207,-0.01956889325677247,1.6938294576079662,-0.0011747382716379006,0.015200502454869409,-0.022700251865290944,-0.273297295769478,-0.474853272226867,-0.1431439940619326,0.28897285636217623,-0.21241681230252643,1.7112371065297751,13832.139762613695,-0.0004834073604408063,0.06917325699218754,-0.22257809270544185,-1.1798655366985926,42.83630901716736,0.2029444820333689,-0.04731097251384261,0.13015046808705077,0.399409875771644,-73.04236248080866,0.5255664995940869,-1.0768728708107713,-0.5684444745071958,3.2399268385622864,66841.1634733008,1.8510687314460113,0.3291934706219313
bye_bye,nav,14_aug1,0.5072795854230914,-0.03163732976455147,-12.25516072617992,1.085395930606201,337214.3508950033,-0.0907553835903043,0.5620255759288846,-1.7088599594705352,1.0731301342868649,133.98884437760879,-0.3772218012278453,0.6027530606152497,-1.4634568049368164,0.7611864916867563,240.7158613596338,0.5881083178019153,58.14446950040053,-268.9629090754803,186.60967593539542,1587669.1291906266,13.486740162187537,140.922295809959,-372.72594222965483,244.71283124573097,9300306.885650223,6.672740581391867,134.72178460897308,734.0052287594162,414.54087802156954,4743019340.864168,-0.008336408006389786,-0.006834890860798141,0.013606275449266849,0.09546818173217059,65.73032404933474,-0.000787463244111275,0.01707902143686936,0.013805911899112946,-0.12409288745734999,0.6615855110197095,-0.08532175909144186,0.7751845077046351,-1.9718448300044755,2.9579065794190758,474.6488251628633,-0.0014517853232404415,-0.01781618043280325,0.3669934210477887,0.16675013635381178,112.47127947453636,-0.11947919582220964,-0.02816379389120468,-0.025596013488719892,0.02991866441224543,-61.028358886965876,-2.939346363442922,-1.32202653618584,0.9800926410512024,2.260652941968941,56834.8803667365,-0.44695857858272625,2.7874662188523582
bye_bye,nav,15_aug1,0.5565263521484092,1.341827968626717,-18.10545122600648,1.232836072572283,431107.5430248465,-0.01208262867368814,0.5221643229069469,-1.5003688306831375,0.8659495593173601,136.98729456119054,-0.3058647938021626,0.5940829847390624,-1.3456861178971464,0.9392453783482098,212.84431306363194,1.191839800255369,42.295869532455875,-123.59859391499224,140.1567497654693,829611.5787751584,13.129224515104688,117.98260117078712,-251.58392232901554,231.11036697555883,6894168.25543641,-28.43421634206141,-75.6620725303968,-1185.5468641762454,93.3779374623374,459408180.21580684,0.032763946211771644,-0.01206868988734188,0.0012428199511868294,0.13271254679470443,-13.398156036031185,0.0004950817579096476,0.005287989523735439,-0.0388168875596253,0.06531372664389476,-4.248524321477129,0.16676295394427385,-0.6601035282583954,2.970084244880759,1.4903515296459449,14097.356290410919,0.00028195444629601106,-0.07391159271686754,-0.13933351812558042,0.9934693357772757,-8.939437327062898,-0.23313457739633328,0.028550352208254495,0.007935085586214904,-0.3862312133419079,11.483475616087969,1.8221838866651845,-0.9666803378014357,0.5687698305447813,-1.6863332065216106,-2083.812304581756,2.000736882065839,-0.219732915140328
